DMS_id,n,Spearman,AUC,MCC,NDCG,AP
4D5_HER2_fitness_1N8Z,2080,0.26091998913916203,0.7435255382971729,0.2467948717948718,0.7798721994335593,0.3002892170928917
5A12_Ang2_fitness_4ZFG,944,0.10573224192422727,0.608809125286715,0.087074576901618,0.6045888967022428,0.14904677115538684
5A12_VEGF_fitness_4ZFF,29981,0.38103497294074956,0.6240793854908245,0.02114513507331167,0.653287178333589,0.12894797539993047
ACE2_SARS2-RBD_enrich_6M17,2186,0.2618898757813184,0.49246354808681136,-0.009845092426869836,0.5914221280930801,0.09600592059722327
BH3_Bcl-xL_normed_1PQ1,518,0.6678630148068101,0.8688923737206998,0.42282931660614065,0.9010312055545102,0.518403820649812
BH3_Mcl-1_normed_3KZ0,518,0.6708284950813546,0.9172994387586663,0.46558270056124135,0.9180285317450725,0.5624182455234049
CD19_FMC63_Fitness_7URV,3886,0.5688243729394978,0.6542037808754647,0.0630288494911144,0.7662482603454022,0.14164987724496111
CXCR4_CXCL12_enrich_8U4O,5585,0.11608080964981278,0.5504443085579317,0.03588103934673864,0.5859107345936796,0.11887705431099221
GB1_IgG-Fc_fitness_1FCC,92891,0.582637439620727,0.7602314596777561,0.18268695944761357,0.7638316632662562,0.2320508984617401
GB1_IgG-Fc_fitness_1FCC_2016,22176,0.4723204958241063,0.7446981311791734,0.17591775912463964,0.8079432930248183,0.22788668678048898
HLA-A2_TAPBPR_meanscore_5WER,3344,0.41120473380217554,0.6596890919281955,0.10429904316900046,0.6801569017323591,0.16436091242697212
KRAS_DARPinK27_norfitness_5O2S,19533,0.35892068076109845,0.6563918239422526,0.09583571353252925,0.6990463526620887,0.16612914691115632
KRAS_PICK3CG-RBD_norfitness_1HE8,19203,0.4869390341364638,0.7279748750569374,0.23879154143343229,0.8059101079479218,0.26618061832846274
KRAS_RAF1-RBD_norfitness_6VJJ,23162,0.38132028681590213,0.6851255743913318,0.14877086181759794,0.7635201787642234,0.19826372225391786
KRAS_RAF1_norfitness_6VJJ,12677,0.46219880818936326,0.7129493761220665,0.18942838862340403,0.8043578670376748,0.22742166441553555
KRAS_RALGDS-RBD_norfitness_1LFD,20341,0.480088755953729,0.6970001265964267,0.21392322756542934,0.8047745682716476,0.23200403284240106
KRAS_SOS1_norfitness_8BE4,19425,0.31265268017062897,0.6930550520517744,0.14333914103723658,0.6687285699457465,0.1880738964086614
PSD95_CRIPT_1BE9,1577,0.3893174668898359,0.5531708013309425,0.05746603509335332,0.6604129099411333,0.12158216073108778
PSD95_Tm2F_1BE9,1577,0.18483553884421916,0.4814943666871838,-0.005838484937690119,0.5475324159228042,0.09756510751549292
SARS2-RBD_ACE2_deltaKd_6M0J,21872,0.7058380861936663,0.8925607203504586,0.4444218654744971,0.8736573027490879,0.4704278862467801
Z-domain_ZSPA-1_LL1_fitness_1LP1,45476,0.10924284580252944,0.4966713676530501,-0.02625892821787097,0.5898280454997221,0.0954259513038134
Z-domain_ZSPA-1_LL2_fitness_1LP1,5583,0.1824248810308981,0.7183139890956325,0.12132461857502592,0.6772252107772503,0.19455308980551578
Z-domain_ZpA963_HL1_fitness_2M5A,2904,0.35908006025358746,0.7621218517510255,0.2476317855606977,0.801918394219758,0.32098300017899667
Z-domain_ZpA963_HL2_fitness_2M5A,600,0.3781264497436507,0.7194753086419753,0.2222222222222222,0.7788136231112823,0.29118209227130626
hYAP65_peptide_FunctioncalScore_1JMQ,18407,0.10932069052408357,0.5730228395915458,0.007767655367370575,0.5257146445364902,0.11277311752144142
